stop_id,stop_name,stop_lat,stop_lon,platform_code,parent_station,location_type
stops:008821634:2,Boechout,51.16348,4.494489,2,stops:008821634,0
stops:008821659,Kessel,51.151057,4.618459,,,1
stops:008821659:0,Kessel,51.151057,4.618459,,stops:008821659,0
stops:008821659:1,Kessel,51.151057,4.618459,1,stops:008821659,0
stops:008821659:2,Kessel,51.151057,4.618459,2,stops:008821659,0
stops:008821667,Nijlen,51.15984,4.666588,,,1
stops:008821667:0,Nijlen,51.15984,4.666588,,stops:008821667,0
stops:008821667:1,Nijlen,51.15984,4.666588,1,stops:008821667,0
stops:008821667:2,Nijlen,51.15984,4.666588,2,stops:008821667,0
stops:008821709,Wolfstee,51.168361,4.786144,,,1
stops:008821709:0,Wolfstee,51.168361,4.786144,,stops:008821709,0
stops:008821709:1,Wolfstee,51.168361,4.786144,1,stops:008821709,0
stops:008821709:2,Wolfstee,51.168361,4.786144,2,stops:008821709,0
stops:008821717,Herentals,51.181513,4.829535,,,1
stops:008821717:0,Herentals,51.181513,4.829535,,stops:008821717,0
stops:008821717:1,Herentals,51.181513,4.829535,1,stops:008821717,0
stops:008821717:2,Herentals,51.181513,4.829535,2,stops:008821717,0
stops:008821717:3,Herentals,51.181513,4.829535,3,stops:008821717,0
stops:008821717:4,Herentals,51.181513,4.829535,4,stops:008821717,0
stops:008821717:5,Herentals,51.181513,4.829535,5,stops:008821717,0
stops:008821725,Bouwel,51.165764,4.746511,,,1
stops:008821725:0,Bouwel,51.165764,4.746511,,stops:008821725,0
stops:008821725:1,Bouwel,51.165764,4.746511,1,stops:008821725,0
stops:008821725:2,Bouwel,51.165764,4.746511,2,stops:008821725,0
stops:008821816,Berlaar,51.113662,4.638811,,,1
stops:008821816:0,Berlaar,51.113662,4.638811,,stops:008821816,0
stops:008821816:1,Berlaar,51.113662,4.638811,1,stops:008821816,0
stops:008821816:2,Berlaar,51.113662,4.638811,2,stops:008821816,0
stops:008821824,Melkouwen,51.094938,4.671532,,,1
stops:008821824:0,Melkouwen,51.094938,4.671532,,stops:008821824,0
stops:008821824:1,Melkouwen,51.094938,4.671532,1,stops:008821824,0
stops:008821824:2,Melkouwen,51.094938,4.671532,2,stops:008821824,0
stops:008821832,Heist-op-den-Berg,51.074146,4.708235,,,1
stops:008821832:0,Heist-op-den-Berg,51.074146,4.708235,,stops:008821832,0
stops:008821832:1,Heist-op-den-Berg,51.074146,4.708235,1,stops:008821832,0
stops:008821832:2,Heist-op-den-Berg,51.074146,4.708235,2,stops:008821832,0
stops:008821857,Booischot,51.037344,4.773478,,,1
stops:008821857:0,Booischot,51.037344,4.773478,,stops:008821857,0
stops:008821857:1,Booischot,51.037344,4.773478,1,stops:008821857,0
stops:008821857:2,Booischot,51.037344,4.773478,2,stops:008821857,0
stops:008821865,Begijnendijk,51.021972,4.800338,,,1
stops:008821865:0,Begijnendijk,51.021972,4.800338,,stops:008821865,0
stops:008821865:1,Begijnendijk,51.021972,4.800338,1,stops:008821865,0
stops:008821865:2,Begijnendijk,51.021972,4.800338,2,stops:008821865,0
stops:008821907,Turnhout,51.322032,4.937415,,,1
stops:008821907:0,Turnhout,51.322032,4.937415,,stops:008821907,0
stops:008821907:1,Turnhout,51.322032,4.937415,1,stops:008821907,0
stops:008821907:2,Turnhout,51.322032,4.937415,2,stops:008821907,0
stops:008821964,Tielen,51.241021,4.893089,,,1
stops:008821964:0,Tielen,51.241021,4.893089,,stops:008821964,0
stops:008821964:1,Tielen,51.241021,4.893089,1,stops:008821964,0
stops:008821964:2,Tielen,51.241021,4.893089,2,stops:008821964,0
stops:008822004,Mechelen,51.017648,4.482785,,,1
stops:008822004:0,Mechelen,51.017648,4.482785,,stops:008822004,0
stops:008822004:1,Mechelen,51.017648,4.482785,1,stops:008822004,0
stops:008822004:2,Mechelen,51.017648,4.482785,2,stops:008822004,0
stops:008822004:3,Mechelen,51.017648,4.482785,3,stops:008822004,0
stops:008822004:4,Mechelen,51.017648,4.482785,4,stops:008822004,0
stops:008822004:5,Mechelen,51.017648,4.482785,5,stops:008822004,0
stops:008822004:6,Mechelen,51.017648,4.482785,6,stops:008822004,0
stops:008822004:7,Mechelen,51.017648,4.482785,7,stops:008822004,0
stops:008822004:8,Mechelen,51.017648,4.482785,8,stops:008822004,0
stops:008822004:9,Mechelen,51.017648,4.482785,9,stops:008822004,0
stops:008822004:10,Mechelen,51.017648,4.482785,10,stops:008822004,0
stops:008822053,Kapelle-op-den-Bos,51.010843,4.359121,,,1
stops:008822053:0,Kapelle-op-den-Bos,51.010843,4.359121,,stops:008822053,0
stops:008822053:1,Kapelle-op-den-Bos,51.010843,4.359121,1,stops:008822053,0
stops:008822053:2,Kapelle-op-den-Bos,51.010843,4.359121,2,stops:008822053,0
stops:008822111,Londerzeel,51.009091,4.299073,,,1
stops:008822111:0,Londerzeel,51.009091,4.299073,,stops:008822111,0
stops:008822111:1,Londerzeel,51.009091,4.299073,1,stops:008822111,0
stops:008822111:2,Londerzeel,51.009091,4.299073,2,stops:008822111,0
stops:008822137,Malderen,51.014484,4.22911,,,1
stops:008822137:0,Malderen,51.014484,4.22911,,stops:008822137,0
stops:008822137:1,Malderen,51.014484,4.22911,1,stops:008822137,0
stops:008822137:2,Malderen,51.014484,4.22911,2,stops:008822137,0
stops:008822145,Buggenhout,51.016291,4.201666,,,1
stops:008822145:0,Buggenhout,51.016291,4.201666,,stops:008822145,0
stops:008822145:1,Buggenhout,51.016291,4.201666,1,stops:008822145,0
stops:008822145:2,Buggenhout,51.016291,4.201666,2,stops:008822145,0
stops:008822160,Baasrode-Zuid,51.019437,4.153492,,,1
stops:008822160:0,Baasrode-Zuid,51.019437,4.153492,,stops:008822160,0
stops:008822160:1,Baasrode-Zuid,51.019437,4.153492,1,stops:008822160,0
stops:008822160:2,Baasrode-Zuid,51.019437,4.153492,2,stops:008822160,0
stops:008822210,Duffel,51.091243,4.493186,,,1
stops:008822210:0,Duffel,51.091243,4.493186,,stops:008822210,0
stops:008822210:1,Duffel,51.091243,4.493186,1,stops:008822210,0
stops:008822210:2,Duffel,51.091243,4.493186,2,stops:008822210,0
stops:008822210:3,Duffel,51.091243,4.493186,3,stops:008822210,0
stops:008822210:4,Duffel,51.091243,4.493186,4,stops:008822210,0
stops:008822228,Sint-Katelijne-Waver,51.069975,4.496116,,,1
stops:008822228:0,Sint-Katelijne-Waver,51.069975,4.496116,,stops:008822228,0
stops:008822228:1,Sint-Katelijne-Waver,51.069975,4.496116,1,stops:008822228,0
stops:008822228:2,Sint-Katelijne-Waver,51.069975,4.496116,2,stops:008822228,0
stops:008822228:3,Sint-Katelijne-Waver,51.069975,4.496116,3,stops:008822228,0
stops:008822228:4,Sint-Katelijne-Waver,51.069975,4.496116,4,stops:008822228,0
stops:008822251,Weerde,50.977449,4.470937,,,1
stops:008822251:0,Weerde,50.977449,4.470937,,stops:008822251,0
stops:008822251:1,Weerde,50.977449,4.470937,1,stops:008822251,0
stops:008822251:2,Weerde,50.977449,4.470937,2,stops:008822251,0
stops:008822251:3,Weerde,50.977449,4.470937,3,stops:008822251,0
stops:008822251:4,Weerde,50.977449,4.470937,4,stops:008822251,0
stops:008822269,Eppegem,50.9584,4.45749,,,1
stops:008822269:0,Eppegem,50.9584,4.45749,,stops:008822269,0
stops:008822269:1,Eppegem,50.9584,4.45749,1,stops:008822269,0
stops:008822269:2,Eppegem,50.9584,4.45749,2,stops:008822269,0
stops:008822269:3,Eppegem,50.9584,4.45749,3,stops:008822269,0
stops:008822269:4,Eppegem,50.9584,4.45749,4,stops:008822269,0
stops:008822277,Hofstade,50.988658,4.498336,,,1
stops:008822277:0,Hofstade,50.988658,4.498336,,stops:008822277,0
stops:008822277:1,Hofstade,50.988658,4.498336,1,stops:008822277,0
stops:008822277:2,Hofstade,50.988658,4.498336,2,stops:008822277,0
stops:008822343,Mechelen-Nekkerspoel,51.029883,4.489914,,,1
stops:008822343:0,Mechelen-Nekkerspoel,51.029883,4.489914,,stops:008822343,0
stops:008822343:1,Mechelen-Nekkerspoel,51.029883,4.489914,1,stops:008822343,0
stops:008822343:2,Mechelen-Nekkerspoel,51.029883,4.489914,2,stops:008822343,0
stops:008822343:3,Mechelen-Nekkerspoel,51.029883,4.489914,3,stops:008822343,0
stops:008822343:4,Mechelen-Nekkerspoel,51.029883,4.489914,4,stops:008822343,0
stops:008822426,Muizen,51.008201,4.513843,,,1
stops:008822426:0,Muizen,51.008201,4.513843,,stops:008822426,0
stops:008822426:1,Muizen,51.008201,4.513843,1,stops:008822426,0
stops:008822426:2,Muizen,51.008201,4.513843,2,stops:008822426,0
stops:008822426:3,Muizen,51.008201,4.513843,3,stops:008822426,0
stops:008822426:4,Muizen,51.008201,4.513843,4,stops:008822426,0
stops:008822459,Hever,50.997791,4.537637,,,1
stops:008822459:0,Hever,50.997791,4.537637,,stops:008822459,0
stops:008822459:1,Hever,50.997791,4.537637,1,stops:008822459,0
stops:008822459:2,Hever,50.997791,4.537637,2,stops:008822459,0
stops:008822475,Boortmeerbeek,50.981853,4.5739,,,1
stops:008822475:0,Boortmeerbeek,50.981853,4.5739,,stops:008822475,0
stops:008822475:1,Boortmeerbeek,50.981853,4.5739,1,stops:008822475,0
stops:008822475:2,Boortmeerbeek,50.981853,4.5739,2,stops:008822475,0
stops:008822517,Haacht,50.966428,4.613309,,,1
stops:008822517:0,Haacht,50.966428,4.613309,,stops:008822517,0
stops:008822517:1,Haacht,50.966428,4.613309,1,stops:008822517,0
stops:008822517:2,Haacht,50.966428,4.613309,2,stops:008822517,0
stops:008822525,Wespelaar-Tildonk,50.958544,4.638011,,,1
stops:008822525:0,Wespelaar-Tildonk,50.958544,4.638011,,stops:008822525,0
stops:008822525:1,Wespelaar-Tildonk,50.958544,4.638011,1,stops:008822525,0
stops:008822525:2,Wespelaar-Tildonk,50.958544,4.638011,2,stops:008822525,0
stops:008822533,Hambos,50.944251,4.66301,,,1
stops:008822533:0,Hambos,50.944251,4.66301,,stops:008822533,0
stops:008822533:1,Hambos,50.944251,4.66301,1,stops:008822533,0
stops:008822533:2,Hambos,50.944251,4.66301,2,stops:008822533,0
stops:008822608,Willebroek,51.066343,4.356019,,,1
stops:008822608:0,Willebroek,51.066343,4.356019,,stops:008822608,0
stops:008822608:1,Willebroek,51.066343,4.356019,1,stops:008822608,0
stops:008822608:2,Willebroek,51.066343,4.356019,2,stops:008822608,0
stops:008822715,Puurs,51.07722,4.282703,,,1
stops:008822715:0,Puurs,51.07722,4.282703,,stops:008822715,0
stops:008822715:1,Puurs,51.07722,4.282703,1,stops:008822715,0
stops:008822715:2,Puurs,51.07722,4.282703,2,stops:008822715,0
stops:008822715:3,Puurs,51.07722,4.282703,3,stops:008822715,0
stops:008822772,Bornem,51.099225,4.240526,,,1
stops:008822772:0,Bornem,51.099225,4.240526,,stops:008822772,0
stops:008822814,Boom,51.090713,4.360694,,,1
stops:008822814:0,Boom,51.090713,4.360694,,stops:008822814,0
stops:008822814:1,Boom,51.090713,4.360694,1,stops:008822814,0
stops:008822814:2,Boom,51.090713,4.360694,2,stops:008822814,0
stops:008822848,Ruisbroek-Sauvegarde,51.081022,4.324998,,,1
stops:008822848:0,Ruisbroek-Sauvegarde,51.081022,4.324998,,stops:008822848,0
stops:008822848:1,Ruisbroek-Sauvegarde,51.081022,4.324998,1,stops:008822848,0
stops:008824158,Hoboken-Polder,51.182699,4.347785,,,1
stops:008824158:0,Hoboken-Polder,51.182699,4.347785,,stops:008824158,0
stops:008824158:1,Hoboken-Polder,51.182699,4.347785,1,stops:008824158,0
stops:008824158:2,Hoboken-Polder,51.182699,4.347785,2,stops:008824158,0
stops:008824224,Hemiksem,51.136243,4.338293,,,1
stops:008824224:0,Hemiksem,51.136243,4.338293,,stops:008824224,0
stops:008824224:1,Hemiksem,51.136243,4.338293,1,stops:008824224,0
stops:008824224:2,Hemiksem,51.136243,4.338293,2,stops:008824224,0
stops:008824232,Schelle,51.12551,4.340261,,,1
stops:008824232:0,Schelle,51.12551,4.340261,,stops:008824232,0
stops:008824232:1,Schelle,51.12551,4.340261,1,stops:008824232,0
stops:008824232:2,Schelle,51.12551,4.340261,2,stops:008824232,0
stops:008824240,Niel,51.111595,4.338589,,,1
stops:008824240:0,Niel,51.111595,4.338589,,stops:008824240,0
stops:008824240:1,Niel,51.111595,4.338589,1,stops:008824240,0
stops:008824240:2,Niel,51.111595,4.338589,2,stops:008824240,0
stops:008831005,Hasselt,50.930822,5.327627,,,1
stops:008831005:0,Hasselt,50.930822,5.327627,,stops:008831005,0
stops:008831005:1,Hasselt,50.930822,5.327627,1,stops:008831005,0
stops:008831005:2,Hasselt,50.930822,5.327627,2,stops:008831005,0
stops:008831005:3,Hasselt,50.930822,5.327627,3,stops:008831005,0
stops:008831005:4,Hasselt,50.930822,5.327627,4,stops:008831005,0
stops:008831005:5,Hasselt,50.930822,5.327627,5,stops:008831005,0
stops:008831005:6,Hasselt,50.930822,5.327627,6,stops:008831005,0
stops:008831005:7,Hasselt,50.930822,5.327627,7,stops:008831005,0
stops:008831005:8,Hasselt,50.930822,5.327627,8,stops:008831005,0
stops:008831005:9,Hasselt,50.930822,5.327627,9,stops:008831005,0
stops:008831039,Alken,50.886837,5.292866,,,1
stops:008831039:0,Alken,50.886837,5.292866,,stops:008831039,0
stops:008831039:1,Alken,50.886837,5.292866,1,stops:008831039,0
stops:008831039:2,Alken,50.886837,5.292866,2,stops:008831039,0
stops:008831088,Schulen,50.963758,5.187405,,,1
stops:008831088:0,Schulen,50.963758,5.187405,,stops:008831088,0
stops:008831088:1,Schulen,50.963758,5.187405,1,stops:008831088,0
stops:008831088:2,Schulen,50.963758,5.187405,2,stops:008831088,0
stops:008831112,Diepenbeek,50.910452,5.419947,,,1
stops:008831112:0,Diepenbeek,50.910452,5.419947,,stops:008831112,0
stops:008831112:1,Diepenbeek,50.910452,5.419947,1,stops:008831112,0
stops:008831112:2,Diepenbeek,50.910452,5.419947,2,stops:008831112,0
stops:008831138,Bilzen,50.868643,5.50938,,,1
stops:008831138:0,Bilzen,50.868643,5.50938,,stops:008831138,0
stops:008831138:1,Bilzen,50.868643,5.50938,1,stops:008831138,0
stops:008831138:2,Bilzen,50.868643,5.50938,2,stops:008831138,0
stops:008831310,Tongeren,50.784405,5.47328,,,1
stops:008831310:0,Tongeren,50.784405,5.47328,,stops:008831310,0
stops:008831310:1,Tongeren,50.784405,5.47328,1,stops:008831310,0
stops:008831310:2,Tongeren,50.784405,5.47328,2,stops:008831310,0
stops:008831310:3,Tongeren,50.784405,5.47328,3,stops:008831310,0
stops:008831310:4,Tongeren,50.784405,5.47328,4,stops:008831310,0
stops:008831310:5,Tongeren,50.784405,5.47328,5,stops:008831310,0
stops:008831401,Diest,50.993341,5.050031,,,1
stops:008831401:0,Diest,50.993341,5.050031,,stops:008831401,0
stops:008831401:1,Diest,50.993341,5.050031,1,stops:008831401,0
stops:008831401:2,Diest,50.993341,5.050031,2,stops:008831401,0
stops:008831765,Genk,50.967057,5.497685,,,1
stops:008831765:0,Genk,50.967057,5.497685,,stops:008831765,0
stops:008831765:1,Genk,50.967057,5.497685,1,stops:008831765,0
stops:008831765:2,Genk,50.967057,5.497685,2,stops:008831765,0
stops:008831765:3,Genk,50.967057,5.497685,3,stops:008831765,0
stops:008831781,Bokrijk,50.955812,5.408386,,,1
stops:008831781:0,Bokrijk,50.955812,5.408386,,stops:008831781,0
stops:008831781:1,Bokrijk,50.955812,5.408386,1,stops:008831781,0
